client_id,segment,invoice_amount,invoice_date,home_sales,avg_price,overnight_rate,days_to_pay,payment_date,invoice_year,invoice_month
C046,B,46716.13,2020-11-26,14200,735000,2.45,30,2020-12-26,2020,11
C014,A,42874.98,2020-01-20,11000,680000,3.95,41,2020-03-01,2020,1
C057,A,77171.83,2021-01-12,13000,820000,2.45,24,2021-02-05,2021,1
C034,C,128610.68,2021-05-12,18000,880000,2.45,62,2021-07-13,2021,5
C058,A,36390.19,2021-11-16,14500,915000,2.45,13,2021-11-29,2021,11
C041,A,61384.56,2020-03-18,12000,700000,3.325,26,2020-04-13,2020,3
C045,A,63040.73,2021-02-16,14500,835000,2.45,17,2021-03-05,2021,2
C066,B,78381.21,2022-09-18,11000,910000,5.2625,51,2022-11-08,2022,9
C028,B,25602.99,2022-11-12,10500,890000,5.95,48,2022-12-30,2022,11
C033,A,22963.76,2022-04-07,14500,955000,2.95,35,2022-05-12,2022,4
C059,A,37086.73,2022-01-23,14000,930000,2.45,21,2022-02-13,2022,1
C068,C,158004.97,2021-11-11,14500,915000,2.45,66,2022-01-16,2021,11
C026,B,27004.78,2022-12-03,10000,880000,6.325,73,2023-02-14,2022,12
C006,A,65470.69,2021-03-22,17000,850000,2.45,26,2021-04-17,2021,3
C071,B,30029.11,2020-05-05,9000,705000,2.45,39,2020-06-13,2020,5
C051,C,65651.8,2021-10-20,15500,910000,2.45,37,2021-11-26,2021,10
C001,B,30737.02,2021-12-15,13800,920000,2.45,41,2022-01-25,2021,12
C043,A,39501.35,2022-04-17,14500,955000,2.95,27,2022-05-14,2022,4
C009,B,31688.64,2020-02-24,11500,690000,3.95,52,2020-04-16,2020,2
C010,B,54906.74,2022-10-28,10800,900000,5.45,42,2022-12-09,2022,10
C044,C,84603.1,2021-06-23,17800,890000,2.45,52,2021-08-14,2021,6
C027,A,65395.91,2020-07-14,14000,715000,2.45,25,2020-08-08,2020,7
C055,B,52666.37,2020-12-03,13500,740000,2.45,53,2021-01-25,2020,12
C070,C,32007.73,2022-08-05,11500,920000,4.7,86,2022-10-30,2022,8
C005,A,15962.79,2022-03-04,15500,960000,2.65,27,2022-03-31,2022,3
C045,A,25881.38,2020-12-05,13500,740000,2.45,22,2020-12-27,2020,12
C060,B,96997.84,2020-04-24,6500,695000,2.45,48,2020-06-11,2020,4
C016,A,30709.28,2021-04-28,17500,865000,2.45,21,2021-05-19,2021,4
C073,A,85407.29,2022-03-14,15500,960000,2.65,15,2022-03-29,2022,3
C015,A,11866.22,2021-10-09,15500,910000,2.45,20,2021-10-29,2021,10
C071,B,37587.97,2022-03-19,15500,960000,2.65,47,2022-05-05,2022,3
C021,B,63634.87,2020-07-02,14000,715000,2.45,39,2020-08-10,2020,7
C023,A,28989.67,2022-04-17,14500,955000,2.95,29,2022-05-16,2022,4
C010,B,32961.32,2020-12-18,13500,740000,2.45,64,2021-02-20,2020,12
C012,C,103448.03,2021-03-19,17000,850000,2.45,59,2021-05-17,2021,3
C016,A,27452.21,2021-07-16,16500,895000,2.45,14,2021-07-30,2021,7
C019,B,62957.74,2020-03-08,12000,700000,3.325,25,2020-04-02,2020,3
C026,B,20507.84,2021-03-09,17000,850000,2.45,38,2021-04-16,2021,3
C056,C,32992.52,2020-08-13,14500,720000,2.45,63,2020-10-15,2020,8
C037,B,105875.21,2020-10-25,14800,730000,2.45,19,2020-11-13,2020,10
C017,B,47237.72,2022-07-17,12000,930000,4.2,40,2022-08-26,2022,7
C028,B,41470.3,2021-08-11,16000,900000,2.45,17,2021-08-28,2021,8
C024,B,66934.08,2021-02-24,14500,835000,2.45,31,2021-03-27,2021,2
C077,B,62265.11,2020-11-06,14200,735000,2.45,37,2020-12-13,2020,11
C042,B,69093.52,2020-04-19,6500,695000,2.45,28,2020-05-17,2020,4
C061,B,76663.72,2020-07-16,14000,715000,2.45,45,2020-08-30,2020,7
C010,B,56338.4,2022-08-01,11500,920000,4.7,37,2022-09-07,2022,8
C061,B,26834.35,2021-02-09,14500,835000,2.45,25,2021-03-06,2021,2
C074,C,44289.72,2021-06-14,17800,890000,2.45,53,2021-08-06,2021,6
C073,A,28074.16,2021-12-20,13800,920000,2.45,33,2022-01-22,2021,12
C013,C,101841.3,2020-09-23,15000,725000,2.45,45,2020-11-07,2020,9
C014,A,40247.89,2021-02-24,14500,835000,2.45,26,2021-03-22,2021,2
C006,A,39778.61,2022-09-20,11000,910000,5.2625,41,2022-10-31,2022,9
C042,B,44884.2,2022-03-09,15500,960000,2.65,31,2022-04-09,2022,3
C003,B,80394.94,2020-04-01,6500,695000,2.45,23,2020-04-24,2020,4
C007,A,43863.28,2021-09-27,15800,905000,2.45,24,2021-10-21,2021,9
C028,B,55868.11,2021-02-23,14500,835000,2.45,36,2021-03-31,2021,2
C001,B,31822.33,2021-07-15,16500,895000,2.45,44,2021-08-28,2021,7
C003,B,77813.32,2022-04-13,14500,955000,2.95,29,2022-05-12,2022,4
C030,A,36660.49,2021-01-05,13000,820000,2.45,26,2021-01-31,2021,1
C049,B,30303.19,2020-12-22,13500,740000,2.45,51,2021-02-11,2020,12
C071,B,35874.97,2021-10-13,15500,910000,2.45,40,2021-11-22,2021,10
C043,A,34703.63,2021-09-04,15800,905000,2.45,22,2021-09-26,2021,9
C013,C,125181.84,2021-09-23,15800,905000,2.45,69,2021-12-01,2021,9
C046,B,32318.43,2022-10-16,10800,900000,5.45,39,2022-11-24,2022,10
C017,B,104199.39,2020-02-12,11500,690000,3.95,43,2020-03-26,2020,2
C007,A,75675.65,2022-07-08,12000,930000,4.2,29,2022-08-06,2022,7
C001,B,31013.1,2021-09-01,15800,905000,2.45,29,2021-09-30,2021,9
C050,A,21802.11,2021-04-02,17500,865000,2.45,17,2021-04-19,2021,4
C046,B,57953.42,2021-05-08,18000,880000,2.45,25,2021-06-02,2021,5
C010,B,70379.59,2020-03-16,12000,700000,3.325,41,2020-04-26,2020,3
C042,B,53924.48,2022-08-21,11500,920000,4.7,57,2022-10-17,2022,8
C015,A,32320.26,2022-01-24,14000,930000,2.45,27,2022-02-20,2022,1
C045,A,45393.63,2021-01-28,13000,820000,2.45,31,2021-02-28,2021,1
C010,B,79867.34,2020-02-11,11500,690000,3.95,40,2020-03-22,2020,2
C025,B,41024.98,2021-03-20,17000,850000,2.45,25,2021-04-14,2021,3
C054,C,25748.66,2022-01-13,14000,930000,2.45,68,2022-03-22,2022,1
C006,A,49974.64,2021-11-16,14500,915000,2.45,20,2021-12-06,2021,11
C038,A,52867.4,2021-11-06,14500,915000,2.45,12,2021-11-18,2021,11
C040,B,61867.54,2022-11-09,10500,890000,5.95,48,2022-12-27,2022,11
C022,A,40026.75,2021-05-21,18000,880000,2.45,32,2021-06-22,2021,5
C079,B,99532.24,2020-10-16,14800,730000,2.45,30,2020-11-15,2020,10
C017,B,74373.77,2022-01-06,14000,930000,2.45,39,2022-02-14,2022,1
C027,A,61274.06,2020-05-24,9000,705000,2.45,32,2020-06-25,2020,5
C020,A,30405.32,2020-10-13,14800,730000,2.45,23,2020-11-05,2020,10
C015,A,55440.12,2020-09-06,15000,725000,2.45,27,2020-10-03,2020,9
C035,C,98869.28,2020-07-09,14000,715000,2.45,18,2020-07-27,2020,7
C006,A,137160.87,2022-02-25,15000,945000,2.45,33,2022-03-30,2022,2
C059,A,41901.08,2021-07-14,16500,895000,2.45,24,2021-08-07,2021,7
C060,B,65569.91,2022-05-24,13500,950000,3.2,31,2022-06-24,2022,5
C064,B,65065.77,2022-06-01,12500,945000,3.6,76,2022-08-16,2022,6
C071,B,90179.78,2020-12-14,13500,740000,2.45,36,2021-01-19,2020,12
C060,B,44092.25,2022-05-21,13500,950000,3.2,28,2022-06-18,2022,5
C038,A,68104.63,2021-02-23,14500,835000,2.45,21,2021-03-16,2021,2
C020,A,33383.08,2022-02-11,15000,945000,2.45,23,2022-03-06,2022,2
C017,B,83178.8,2022-03-19,15500,960000,2.65,45,2022-05-03,2022,3
C010,B,51967.71,2022-09-13,11000,910000,5.2625,56,2022-11-08,2022,9
C040,B,94683.64,2021-12-04,13800,920000,2.45,45,2022-01-18,2021,12
C007,A,35709.6,2020-12-13,13500,740000,2.45,26,2021-01-08,2020,12
C018,B,134431.2,2022-10-25,10800,900000,5.45,63,2022-12-27,2022,10
C080,A,40264.06,2020-02-02,11500,690000,3.95,26,2020-02-28,2020,2
C026,B,52456.02,2021-10-15,15500,910000,2.45,35,2021-11-19,2021,10
C060,B,29263.82,2020-12-05,13500,740000,2.45,27,2021-01-01,2020,12
C060,B,33181.54,2022-04-04,14500,955000,2.95,39,2022-05-13,2022,4
C079,B,25545.17,2021-09-05,15800,905000,2.45,33,2021-10-08,2021,9
C035,C,30277.91,2022-03-21,15500,960000,2.65,63,2022-05-23,2022,3
C056,C,44473.73,2021-05-26,18000,880000,2.45,71,2021-08-05,2021,5
C010,B,183379.2,2020-04-03,6500,695000,2.45,31,2020-05-04,2020,4
C075,B,103337.68,2021-02-09,14500,835000,2.45,27,2021-03-08,2021,2
C031,B,49952.42,2020-01-24,11000,680000,3.95,47,2020-03-11,2020,1
C002,C,53054.56,2022-02-20,15000,945000,2.45,50,2022-04-11,2022,2
C001,B,114901.58,2022-01-09,14000,930000,2.45,46,2022-02-24,2022,1
C021,B,38529.05,2020-09-03,15000,725000,2.45,25,2020-09-28,2020,9
C024,B,58569.31,2020-01-13,11000,680000,3.95,63,2020-03-16,2020,1
C019,B,57732.54,2022-10-05,10800,900000,5.45,40,2022-11-14,2022,10
C072,A,36164.94,2021-02-20,14500,835000,2.45,19,2021-03-11,2021,2
C076,B,57874.38,2021-10-25,15500,910000,2.45,45,2021-12-09,2021,10
C050,A,72930.58,2020-12-20,13500,740000,2.45,33,2021-01-22,2020,12
C075,B,59599.3,2021-04-13,17500,865000,2.45,23,2021-05-06,2021,4
C032,A,186764.01,2022-11-18,10500,890000,5.95,41,2022-12-29,2022,11
C024,B,67739.23,2020-06-15,13000,710000,2.45,34,2020-07-19,2020,6
C047,B,45249.44,2020-06-03,13000,710000,2.45,44,2020-07-17,2020,6
C039,B,66563.4,2021-10-05,15500,910000,2.45,47,2021-11-21,2021,10
C072,A,28629.16,2022-04-17,14500,955000,2.95,20,2022-05-07,2022,4
C029,B,62525.49,2022-05-06,13500,950000,3.2,51,2022-06-26,2022,5
C020,A,36170.93,2020-10-23,14800,730000,2.45,28,2020-11-20,2020,10
C045,A,107481.53,2022-04-10,14500,955000,2.95,30,2022-05-10,2022,4
C037,B,147487.21,2022-05-26,13500,950000,3.2,33,2022-06-28,2022,5
C078,A,103822.34,2021-06-22,17800,890000,2.45,23,2021-07-15,2021,6
C080,A,149647.03,2020-01-27,11000,680000,3.95,31,2020-02-27,2020,1
C045,A,51556.08,2020-05-22,9000,705000,2.45,16,2020-06-07,2020,5
C035,C,100686.38,2020-12-26,13500,740000,2.45,84,2021-03-20,2020,12
C003,B,43672.64,2021-07-15,16500,895000,2.45,37,2021-08-21,2021,7
C024,B,20011.44,2021-12-21,13800,920000,2.45,42,2022-02-01,2021,12
C008,C,87073.37,2022-09-12,11000,910000,5.2625,70,2022-11-21,2022,9
C034,C,62493.55,2021-12-02,13800,920000,2.45,78,2022-02-18,2021,12
C067,A,68664.48,2021-01-02,13000,820000,2.45,28,2021-01-30,2021,1
C074,C,204205.93,2022-02-07,15000,945000,2.45,71,2022-04-19,2022,2
C028,B,85688.63,2021-10-21,15500,910000,2.45,38,2021-11-28,2021,10
C048,B,51281.1,2022-08-02,11500,920000,4.7,35,2022-09-06,2022,8
C029,B,40266.3,2020-11-08,14200,735000,2.45,37,2020-12-15,2020,11
C075,B,57055.7,2022-08-28,11500,920000,4.7,45,2022-10-12,2022,8
C014,A,27040.35,2022-02-04,15000,945000,2.45,27,2022-03-03,2022,2
C071,B,65484.94,2021-09-21,15800,905000,2.45,46,2021-11-06,2021,9
C005,A,198335.19,2022-04-23,14500,955000,2.95,21,2022-05-14,2022,4
C070,C,68202.44,2020-01-23,11000,680000,3.95,77,2020-04-09,2020,1
C047,B,33866.79,2022-05-16,13500,950000,3.2,14,2022-05-30,2022,5
C017,B,44431.91,2022-12-03,10000,880000,6.325,51,2023-01-23,2022,12
C060,B,59200.71,2021-05-12,18000,880000,2.45,39,2021-06-20,2021,5
C069,A,28300.14,2020-06-24,13000,710000,2.45,28,2020-07-22,2020,6
C039,B,44825.2,2020-02-02,11500,690000,3.95,61,2020-04-03,2020,2
C044,C,47963.8,2020-09-13,15000,725000,2.45,39,2020-10-22,2020,9
C059,A,55170.07,2020-09-17,15000,725000,2.45,16,2020-10-03,2020,9
C009,B,55170.54,2022-10-21,10800,900000,5.45,43,2022-12-03,2022,10
C031,B,91523.0,2022-05-24,13500,950000,3.2,26,2022-06-19,2022,5
C065,A,75653.61,2020-04-02,6500,695000,2.45,16,2020-04-18,2020,4
C063,C,139194.34,2021-03-18,17000,850000,2.45,82,2021-06-08,2021,3
C068,C,57559.31,2022-10-17,10800,900000,5.45,60,2022-12-16,2022,10
C059,A,44061.06,2021-10-19,15500,910000,2.45,23,2021-11-11,2021,10
C020,A,51213.62,2021-06-12,17800,890000,2.45,17,2021-06-29,2021,6
C076,B,48254.93,2020-08-06,14500,720000,2.45,36,2020-09-11,2020,8
C062,A,96239.66,2021-08-08,16000,900000,2.45,23,2021-08-31,2021,8
C046,B,73654.59,2021-01-06,13000,820000,2.45,52,2021-02-27,2021,1
C050,A,29693.01,2021-06-28,17800,890000,2.45,13,2021-07-11,2021,6
C013,C,50822.84,2022-09-02,11000,910000,5.2625,94,2022-12-05,2022,9
C067,A,33840.2,2021-05-04,18000,880000,2.45,22,2021-05-26,2021,5
C047,B,37336.35,2022-09-28,11000,910000,5.2625,49,2022-11-16,2022,9
C035,C,40557.89,2021-01-21,13000,820000,2.45,75,2021-04-06,2021,1
C071,B,50410.32,2021-06-10,17800,890000,2.45,41,2021-07-21,2021,6
C077,B,64050.09,2021-12-02,13800,920000,2.45,47,2022-01-18,2021,12
C023,A,41576.46,2021-12-18,13800,920000,2.45,21,2022-01-08,2021,12
C072,A,61647.45,2022-11-26,10500,890000,5.95,35,2022-12-31,2022,11
C036,C,65922.87,2020-08-08,14500,720000,2.45,63,2020-10-10,2020,8
C071,B,31539.75,2021-12-05,13800,920000,2.45,60,2022-02-03,2021,12
C011,A,54804.85,2021-07-19,16500,895000,2.45,16,2021-08-04,2021,7
C020,A,46235.07,2021-12-05,13800,920000,2.45,26,2021-12-31,2021,12
C079,B,88841.36,2022-02-27,15000,945000,2.45,34,2022-04-02,2022,2
C076,B,30798.98,2020-08-24,14500,720000,2.45,34,2020-09-27,2020,8
C052,B,34380.84,2020-11-07,14200,735000,2.45,32,2020-12-09,2020,11
C020,A,33332.9,2022-03-17,15500,960000,2.65,24,2022-04-10,2022,3
C037,B,93034.26,2020-02-14,11500,690000,3.95,26,2020-03-11,2020,2
C062,A,18265.95,2022-06-22,12500,945000,3.6,34,2022-07-26,2022,6
C020,A,27999.14,2021-12-28,13800,920000,2.45,30,2022-01-27,2021,12
C070,C,69173.32,2022-09-03,11000,910000,5.2625,100,2022-12-12,2022,9
C012,C,128121.41,2020-12-28,13500,740000,2.45,62,2021-02-28,2020,12
C035,C,70140.12,2020-09-20,15000,725000,2.45,45,2020-11-04,2020,9
C071,B,40172.72,2020-01-03,11000,680000,3.95,47,2020-02-19,2020,1
C053,C,66142.81,2022-10-06,10800,900000,5.45,88,2023-01-02,2022,10
C033,A,51998.1,2020-04-22,6500,695000,2.45,20,2020-05-12,2020,4
C035,C,211861.71,2020-09-07,15000,725000,2.45,46,2020-10-23,2020,9
C061,B,27350.24,2022-04-10,14500,955000,2.95,31,2022-05-11,2022,4
C080,A,20705.69,2021-06-18,17800,890000,2.45,19,2021-07-07,2021,6
C051,C,76952.96,2021-12-12,13800,920000,2.45,68,2022-02-18,2021,12
C043,A,12884.17,2021-12-03,13800,920000,2.45,20,2021-12-23,2021,12
C077,B,44668.72,2022-04-18,14500,955000,2.95,28,2022-05-16,2022,4
C036,C,97183.93,2021-07-09,16500,895000,2.45,76,2021-09-23,2021,7
C049,B,50234.47,2020-01-20,11000,680000,3.95,48,2020-03-08,2020,1
C020,A,24213.01,2021-03-16,17000,850000,2.45,20,2021-04-05,2021,3
C047,B,80452.85,2020-07-10,14000,715000,2.45,22,2020-08-01,2020,7
C027,A,65970.72,2020-03-28,12000,700000,3.325,30,2020-04-27,2020,3
C075,B,68902.27,2020-12-15,13500,740000,2.45,43,2021-01-27,2020,12
C071,B,68469.69,2021-05-21,18000,880000,2.45,32,2021-06-22,2021,5
C001,B,100506.7,2020-05-01,9000,705000,2.45,54,2020-06-24,2020,5
C039,B,82342.41,2022-11-27,10500,890000,5.95,19,2022-12-16,2022,11
C044,C,90006.91,2020-12-26,13500,740000,2.45,77,2021-03-13,2020,12
C078,A,32209.91,2021-11-13,14500,915000,2.45,23,2021-12-06,2021,11
C027,A,31562.71,2020-11-04,14200,735000,2.45,18,2020-11-22,2020,11
C060,B,59900.68,2022-04-06,14500,955000,2.95,38,2022-05-14,2022,4
C042,B,60837.81,2022-09-19,11000,910000,5.2625,56,2022-11-14,2022,9
C064,B,74509.11,2022-06-02,12500,945000,3.6,37,2022-07-09,2022,6
C054,C,91714.23,2021-10-09,15500,910000,2.45,66,2021-12-14,2021,10
C070,C,57065.17,2020-06-11,13000,710000,2.45,57,2020-08-07,2020,6
C068,C,40020.34,2021-07-23,16500,895000,2.45,48,2021-09-09,2021,7
C030,A,46697.26,2021-11-21,14500,915000,2.45,19,2021-12-10,2021,11
C069,A,137279.51,2022-01-13,14000,930000,2.45,27,2022-02-09,2022,1
C058,A,107812.16,2020-09-17,15000,725000,2.45,22,2020-10-09,2020,9
C057,A,25136.36,2021-10-20,15500,910000,2.45,23,2021-11-12,2021,10
C051,C,39770.08,2020-09-05,15000,725000,2.45,54,2020-10-29,2020,9
C056,C,52930.19,2022-02-19,15000,945000,2.45,87,2022-05-17,2022,2
C078,A,41091.28,2021-11-02,14500,915000,2.45,27,2021-11-29,2021,11
C061,B,61098.37,2022-06-11,12500,945000,3.6,42,2022-07-23,2022,6
C063,C,58179.54,2022-10-28,10800,900000,5.45,78,2023-01-14,2022,10
C072,A,22964.67,2022-06-25,12500,945000,3.6,20,2022-07-15,2022,6
C061,B,72886.98,2021-09-07,15800,905000,2.45,15,2021-09-22,2021,9
C078,A,38976.57,2021-12-19,13800,920000,2.45,30,2022-01-18,2021,12
C039,B,43221.51,2022-04-24,14500,955000,2.95,22,2022-05-16,2022,4
C044,C,56966.94,2021-11-10,14500,915000,2.45,48,2021-12-28,2021,11
C078,A,54925.04,2021-12-25,13800,920000,2.45,39,2022-02-02,2021,12
C059,A,50148.13,2022-03-14,15500,960000,2.65,25,2022-04-08,2022,3
C049,B,30016.04,2022-04-23,14500,955000,2.95,42,2022-06-04,2022,4
C015,A,23022.73,2020-06-19,13000,710000,2.45,26,2020-07-15,2020,6
C044,C,89303.58,2021-05-17,18000,880000,2.45,61,2021-07-17,2021,5
C063,C,226008.1,2022-09-03,11000,910000,5.2625,79,2022-11-21,2022,9
C007,A,58806.83,2022-12-28,10000,880000,6.325,35,2023-02-01,2022,12
C051,C,57180.15,2020-02-19,11500,690000,3.95,65,2020-04-24,2020,2
C024,B,54014.78,2021-07-22,16500,895000,2.45,24,2021-08-15,2021,7
C077,B,44834.06,2020-06-07,13000,710000,2.45,32,2020-07-09,2020,6
C075,B,40212.62,2021-04-12,17500,865000,2.45,41,2021-05-23,2021,4
C080,A,57501.43,2021-02-16,14500,835000,2.45,29,2021-03-17,2021,2
C075,B,128312.77,2021-08-14,16000,900000,2.45,42,2021-09-25,2021,8
C079,B,77285.23,2021-10-17,15500,910000,2.45,52,2021-12-08,2021,10
C042,B,32538.68,2022-01-05,14000,930000,2.45,44,2022-02-18,2022,1
C044,C,68187.56,2020-02-28,11500,690000,3.95,67,2020-05-05,2020,2
C030,A,183075.5,2022-09-21,11000,910000,5.2625,32,2022-10-23,2022,9
C042,B,61346.5,2022-04-16,14500,955000,2.95,32,2022-05-18,2022,4
C070,C,96587.42,2020-08-06,14500,720000,2.45,48,2020-09-23,2020,8
C066,B,31441.43,2021-11-07,14500,915000,2.45,27,2021-12-04,2021,11
C025,B,74810.13,2022-10-27,10800,900000,5.45,52,2022-12-18,2022,10
C018,B,48177.1,2022-02-04,15000,945000,2.45,29,2022-03-05,2022,2
C055,B,40429.82,2020-05-16,9000,705000,2.45,43,2020-06-28,2020,5
C018,B,75099.35,2022-07-11,12000,930000,4.2,53,2022-09-02,2022,7
C078,A,36634.12,2022-11-14,10500,890000,5.95,30,2022-12-14,2022,11
C063,C,61080.05,2022-03-28,15500,960000,2.65,45,2022-05-12,2022,3
C073,A,40255.59,2020-01-18,11000,680000,3.95,30,2020-02-17,2020,1
C030,A,67808.64,2022-06-05,12500,945000,3.6,20,2022-06-25,2022,6
C070,C,139601.97,2022-06-06,12500,945000,3.6,51,2022-07-27,2022,6
C073,A,59934.76,2022-09-05,11000,910000,5.2625,33,2022-10-08,2022,9
C034,C,44982.15,2021-02-13,14500,835000,2.45,75,2021-04-29,2021,2
C040,B,91542.11,2021-09-10,15800,905000,2.45,31,2021-10-11,2021,9
C011,A,60447.07,2022-10-18,10800,900000,5.45,41,2022-11-28,2022,10
C057,A,33381.94,2022-10-14,10800,900000,5.45,43,2022-11-26,2022,10
C065,A,69153.94,2020-02-14,11500,690000,3.95,20,2020-03-05,2020,2
C020,A,24098.57,2020-11-19,14200,735000,2.45,23,2020-12-12,2020,11
C022,A,66864.98,2020-02-17,11500,690000,3.95,32,2020-03-20,2020,2
C049,B,39719.1,2022-02-14,15000,945000,2.45,39,2022-03-25,2022,2
C070,C,65713.76,2020-12-27,13500,740000,2.45,56,2021-02-21,2020,12
C012,C,91601.33,2020-02-05,11500,690000,3.95,74,2020-04-19,2020,2
C060,B,54868.73,2022-04-19,14500,955000,2.95,33,2022-05-22,2022,4
C047,B,104783.62,2020-01-17,11000,680000,3.95,37,2020-02-23,2020,1
C056,C,94770.81,2021-04-16,17500,865000,2.45,39,2021-05-25,2021,4
C019,B,45984.52,2022-12-26,10000,880000,6.325,70,2023-03-06,2022,12
C080,A,60857.5,2022-10-01,10800,900000,5.45,31,2022-11-01,2022,10
C019,B,56715.84,2021-03-18,17000,850000,2.45,19,2021-04-06,2021,3
C023,A,36374.19,2020-02-28,11500,690000,3.95,28,2020-03-27,2020,2
C015,A,44123.62,2021-12-16,13800,920000,2.45,28,2022-01-13,2021,12
C041,A,76515.74,2020-09-19,15000,725000,2.45,19,2020-10-08,2020,9
C030,A,29025.79,2022-10-27,10800,900000,5.45,36,2022-12-02,2022,10
C052,B,57293.09,2021-09-13,15800,905000,2.45,28,2021-10-11,2021,9
C046,B,31322.61,2021-03-02,17000,850000,2.45,38,2021-04-09,2021,3
C063,C,103684.71,2020-05-17,9000,705000,2.45,62,2020-07-18,2020,5
C026,B,43942.17,2021-11-18,14500,915000,2.45,34,2021-12-22,2021,11
C052,B,52440.4,2020-07-08,14000,715000,2.45,37,2020-08-14,2020,7
C042,B,71754.74,2022-12-14,10000,880000,6.325,66,2023-02-18,2022,12
C007,A,48475.33,2022-04-25,14500,955000,2.95,23,2022-05-18,2022,4
C010,B,106472.1,2021-09-15,15800,905000,2.45,21,2021-10-06,2021,9
C007,A,46164.26,2022-06-25,12500,945000,3.6,27,2022-07-22,2022,6
C014,A,29217.92,2020-06-08,13000,710000,2.45,16,2020-06-24,2020,6
C030,A,71722.12,2021-03-06,17000,850000,2.45,19,2021-03-25,2021,3
C025,B,32105.0,2021-07-06,16500,895000,2.45,28,2021-08-03,2021,7
C017,B,101478.66,2021-02-19,14500,835000,2.45,38,2021-03-29,2021,2
C078,A,66142.78,2021-09-24,15800,905000,2.45,22,2021-10-16,2021,9
C033,A,81834.41,2022-11-13,10500,890000,5.95,37,2022-12-20,2022,11
C047,B,63843.3,2022-08-19,11500,920000,4.7,46,2022-10-04,2022,8
C055,B,46347.2,2022-07-16,12000,930000,4.2,28,2022-08-13,2022,7
C061,B,52222.21,2022-04-04,14500,955000,2.95,38,2022-05-12,2022,4
C039,B,96235.0,2020-03-27,12000,700000,3.325,53,2020-05-19,2020,3
C049,B,114593.33,2020-10-24,14800,730000,2.45,14,2020-11-07,2020,10
C021,B,36217.0,2022-04-13,14500,955000,2.95,39,2022-05-22,2022,4
C059,A,47826.88,2020-08-02,14500,720000,2.45,29,2020-08-31,2020,8
C006,A,44123.92,2020-09-12,15000,725000,2.45,27,2020-10-09,2020,9
C071,B,123002.11,2021-10-10,15500,910000,2.45,32,2021-11-11,2021,10
C076,B,29109.57,2020-08-10,14500,720000,2.45,32,2020-09-11,2020,8
C061,B,50274.98,2022-09-21,11000,910000,5.2625,61,2022-11-21,2022,9
C029,B,19672.61,2022-09-02,11000,910000,5.2625,36,2022-10-08,2022,9
C034,C,118216.83,2021-01-01,13000,820000,2.45,70,2021-03-12,2021,1
C068,C,81602.8,2020-11-02,14200,735000,2.45,42,2020-12-14,2020,11
C013,C,127936.96,2021-08-03,16000,900000,2.45,38,2021-09-10,2021,8
C070,C,68344.16,2021-12-13,13800,920000,2.45,67,2022-02-18,2021,12
C004,B,27930.33,2020-09-16,15000,725000,2.45,32,2020-10-18,2020,9
C009,B,90829.56,2021-07-11,16500,895000,2.45,20,2021-07-31,2021,7
C056,C,51526.79,2022-10-28,10800,900000,5.45,68,2023-01-04,2022,10
C074,C,167257.84,2021-04-16,17500,865000,2.45,33,2021-05-19,2021,4
C055,B,59485.87,2022-05-12,13500,950000,3.2,26,2022-06-07,2022,5
C077,B,45024.03,2020-08-12,14500,720000,2.45,52,2020-10-03,2020,8
C037,B,103620.51,2020-06-26,13000,710000,2.45,44,2020-08-09,2020,6
C012,C,50289.95,2022-12-11,10000,880000,6.325,68,2023-02-17,2022,12
C003,B,61686.0,2020-01-23,11000,680000,3.95,47,2020-03-10,2020,1
C022,A,43757.29,2022-04-23,14500,955000,2.95,29,2022-05-22,2022,4
C024,B,116072.33,2021-06-26,17800,890000,2.45,47,2021-08-12,2021,6
C063,C,103254.53,2020-08-05,14500,720000,2.45,48,2020-09-22,2020,8
C009,B,54875.97,2022-07-09,12000,930000,4.2,38,2022-08-16,2022,7
C036,C,54053.74,2021-11-03,14500,915000,2.45,58,2021-12-31,2021,11
C026,B,92570.3,2021-09-08,15800,905000,2.45,21,2021-09-29,2021,9
C022,A,59356.3,2020-09-01,15000,725000,2.45,29,2020-09-30,2020,9
C072,A,15430.44,2022-08-07,11500,920000,4.7,27,2022-09-03,2022,8
C046,B,83058.62,2020-10-10,14800,730000,2.45,25,2020-11-04,2020,10
C015,A,52338.39,2020-11-25,14200,735000,2.45,17,2020-12-12,2020,11
C018,B,53678.92,2021-01-16,13000,820000,2.45,41,2021-02-26,2021,1
C025,B,61081.55,2020-09-09,15000,725000,2.45,54,2020-11-02,2020,9
C001,B,70732.75,2020-11-03,14200,735000,2.45,30,2020-12-03,2020,11
C043,A,22950.49,2020-12-15,13500,740000,2.45,27,2021-01-11,2020,12
C065,A,33420.25,2021-02-26,14500,835000,2.45,17,2021-03-15,2021,2
C033,A,64087.45,2020-12-27,13500,740000,2.45,35,2021-01-31,2020,12
C040,B,32361.51,2021-10-19,15500,910000,2.45,24,2021-11-12,2021,10
C004,B,118068.95,2022-05-20,13500,950000,3.2,37,2022-06-26,2022,5
C063,C,98909.68,2022-12-24,10000,880000,6.325,66,2023-02-28,2022,12
C027,A,103008.6,2020-10-20,14800,730000,2.45,16,2020-11-05,2020,10
C010,B,42550.64,2020-04-21,6500,695000,2.45,21,2020-05-12,2020,4
C007,A,41831.35,2020-01-08,11000,680000,3.95,40,2020-02-17,2020,1
